Namespace(batch_size=64, data_dir='data/', dropout_rate=0.15, emb_dim=300, epoch_num=100, from_vocab='data/vocab_20000', from_vocab_size=20000, gpu_device='1', latent_dim=64, learning_rate=1, learning_rate_decay_factor=0.5, max_gradient_norm=3.0, max_train_data_size=0, model_dir='model/', num_heads=8, num_layers=6, num_units=512, out_dir='output/', output_dir='output/tfm/', test_data='test', to_vocab='data/vocab_20000', to_vocab_size=20000, train_data='training', train_dir='model/t-cvae/', valid_data='dev')
 init embedding finished
19833
(20000, 300)
Vocab load over.
2020-12-23 11:37:19.224587: I tensorflow/core/platform/cpu_feature_guard.cc:141] Your CPU supports instructions that this TensorFlow binary was not compiled to use: SSE4.1 SSE4.2 AVX AVX2 AVX512F FMA
2020-12-23 11:37:19.392717: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1432] Found device 0 with properties: 
name: GeForce RTX 2080 Ti major: 7 minor: 5 memoryClockRate(GHz): 1.545
pciBusID: 0000:1a:00.0
totalMemory: 10.76GiB freeMemory: 10.60GiB
2020-12-23 11:37:19.393014: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1511] Adding visible gpu devices: 0
2020-12-23 11:37:19.600736: I tensorflow/core/common_runtime/gpu/gpu_device.cc:982] Device interconnect StreamExecutor with strength 1 edge matrix:
2020-12-23 11:37:19.600758: I tensorflow/core/common_runtime/gpu/gpu_device.cc:988]      0 
2020-12-23 11:37:19.600761: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1001] 0:   N 
2020-12-23 11:37:19.600836: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1115] Created TensorFlow device (/job:localhost/replica:0/task:0/device:GPU:0 with 10232 MB memory) -> physical GPU (device: 0, name: GeForce RTX 2080 Ti, pci bus id: 0000:1a:00.0, compute capability: 7.5)
2020-12-23 11:37:19.602564: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1511] Adding visible gpu devices: 0
2020-12-23 11:37:19.602582: I tensorflow/core/common_runtime/gpu/gpu_device.cc:982] Device interconnect StreamExecutor with strength 1 edge matrix:
2020-12-23 11:37:19.602584: I tensorflow/core/common_runtime/gpu/gpu_device.cc:988]      0 
2020-12-23 11:37:19.602586: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1001] 0:   N 
2020-12-23 11:37:19.602623: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1115] Created TensorFlow device (/job:localhost/replica:0/task:0/device:GPU:0 with 10232 MB memory) -> physical GPU (device: 0, name: GeForce RTX 2080 Ti, pci bus id: 0000:1a:00.0, compute capability: 7.5)
2020-12-23 11:37:19.605876: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1511] Adding visible gpu devices: 0
2020-12-23 11:37:19.605916: I tensorflow/core/common_runtime/gpu/gpu_device.cc:982] Device interconnect StreamExecutor with strength 1 edge matrix:
2020-12-23 11:37:19.605925: I tensorflow/core/common_runtime/gpu/gpu_device.cc:988]      0 
2020-12-23 11:37:19.605931: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1001] 0:   N 
2020-12-23 11:37:19.606010: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1115] Created TensorFlow device (/job:localhost/replica:0/task:0/device:GPU:0 with 10232 MB memory) -> physical GPU (device: 0, name: GeForce RTX 2080 Ti, pci bus id: 0000:1a:00.0, compute capability: 7.5)
Model create over.
  reading data line 0
78529
21
  reading data line 0
9816
21
  reading data line 0
9817
20
global step 100   step-time 0.69s  loss 77.767 ppl 1148.61  disc 0.269 gen -0.187 gan_ae -0.156
global step 18000   step-time 0.60s  loss 40.363 ppl 39.97  disc 0.032 gen -0.007 gan_ae -0.004
load eval model.
eval  ppl 39.84
answer:  one day , i was driving the van down to the store .
predict:  i was at a new _UNK .
answer:  she bought some new shelves .
predict:  she was very excited to go to the mall .
answer:  he was given a set of tickets .
predict:  he decided to go to the store .
answer:  his friends agree that 's a great idea .
predict:  he is _UNK and _UNK .
answer:  after starting a fire in the kitchen , chance has a babysitter again .
predict:  he was so happy that he was so happy to get a new one .
answer:  alicia looked at her house .
predict:  anna was at a new store .
answer:  she searched everywhere but could n't find it .
predict:  she was very excited to get a new one .
answer:  when the cast was announced , she was left disappointed .
predict:  she was very happy to have a job .
BLEU = 0.74, 26.2/1.9/0.2/0.0 (BP=0.875, ratio=0.882, hyp_len=86101, ref_len=97637)

distinc1: 0.00343
distinc2: 0.01680
infer done.
global step 18100   step-time 0.60s  loss 40.785 ppl 40.45  disc 0.034 gen -0.006 gan_ae -0.006
global step 18200   step-time 0.60s  loss 40.388 ppl 40.06  disc 0.032 gen -0.007 gan_ae -0.002
global step 18300   step-time 0.60s  loss 40.458 ppl 40.82  disc 0.032 gen -0.012 gan_ae 0.001
global step 18400   step-time 0.60s  loss 40.459 ppl 40.58  disc 0.032 gen -0.008 gan_ae -0.002
global step 18500   step-time 0.60s  loss 40.451 ppl 39.93  disc 0.033 gen -0.010 gan_ae -0.002
global step 18600   step-time 0.60s  loss 40.519 ppl 40.60  disc 0.030 gen -0.002 gan_ae -0.002
global step 18700   step-time 0.60s  loss 40.303 ppl 39.76  disc 0.032 gen -0.007 gan_ae -0.001
global step 18800   step-time 0.60s  loss 40.041 ppl 39.53  disc 0.032 gen -0.007 gan_ae -0.002
global step 18900   step-time 0.60s  loss 40.657 ppl 40.27  disc 0.032 gen -0.007 gan_ae -0.001
global step 19000   step-time 0.60s  loss 40.149 ppl 39.30  disc 0.031 gen -0.003 gan_ae -0.003
global step 19100   step-time 0.60s  loss 39.998 ppl 39.07  disc 0.033 gen -0.002 gan_ae -0.006
global step 19200   step-time 0.60s  loss 40.777 ppl 40.35  disc 0.032 gen -0.009 gan_ae -0.002
global step 19300   step-time 0.60s  loss 40.187 ppl 39.60  disc 0.029 gen 0.002 gan_ae -0.005
global step 19400   step-time 0.60s  loss 40.262 ppl 39.41  disc 0.033 gen -0.006 gan_ae -0.004
global step 19500   step-time 0.60s  loss 39.938 ppl 38.22  disc 0.035 gen -0.012 gan_ae -0.004
global step 19600   step-time 0.60s  loss 40.090 ppl 38.72  disc 0.033 gen -0.006 gan_ae -0.005
global step 19700   step-time 0.60s  loss 40.443 ppl 39.70  disc 0.032 gen -0.004 gan_ae -0.003
global step 19800   step-time 0.60s  loss 39.838 ppl 38.49  disc 0.034 gen -0.010 gan_ae -0.004
global step 19900   step-time 0.60s  loss 40.136 ppl 38.95  disc 0.032 gen -0.005 gan_ae -0.004
global step 20000   step-time 0.60s  loss 40.060 ppl 39.57  disc 0.035 gen -0.010 gan_ae -0.004
global step 20100   step-time 0.60s  loss 40.549 ppl 39.28  disc 0.034 gen -0.007 gan_ae -0.005
global step 20200   step-time 0.60s  loss 40.016 ppl 38.26  disc 0.033 gen -0.011 gan_ae -0.002
global step 20300   step-time 0.60s  loss 39.655 ppl 37.87  disc 0.031 gen -0.007 gan_ae 0.000
global step 20400   step-time 0.60s  loss 39.623 ppl 37.77  disc 0.032 gen -0.004 gan_ae -0.004
global step 20500   step-time 0.60s  loss 39.899 ppl 37.92  disc 0.033 gen -0.006 gan_ae -0.005
global step 20600   step-time 0.60s  loss 39.709 ppl 37.86  disc 0.031 gen -0.007 gan_ae -0.002
global step 20700   step-time 0.60s  loss 39.650 ppl 37.80  disc 0.034 gen -0.008 gan_ae -0.004
global step 20800   step-time 0.60s  loss 39.736 ppl 37.31  disc 0.033 gen -0.007 gan_ae -0.004
global step 20900   step-time 0.60s  loss 39.805 ppl 37.67  disc 0.032 gen -0.009 gan_ae -0.001
global step 21000   step-time 0.60s  loss 39.420 ppl 37.33  disc 0.033 gen -0.005 gan_ae -0.005
load eval model.
eval  ppl 36.70
answer:  one day , i was driving the van down to the store .
predict:  i was driving to the car with my friends .
answer:  she bought some new shelves .
predict:  she was very excited to go to the store .
answer:  he was given a set of tickets .
predict:  he was able to get a new one .
answer:  his friends agree that 's a great idea .
predict:  he _UNK his friends and _UNK .
answer:  after starting a fire in the kitchen , chance has a babysitter again .
predict:  he was happy to have a new pair of food .
answer:  alicia looked at her house .
predict:  anna was going to the beach .
answer:  she searched everywhere but could n't find it .
predict:  she was excited to go to the mall .
answer:  when the cast was announced , she was left disappointed .
predict:  she was very excited to be a _UNK _UNK _UNK .
BLEU = 0.87, 26.0/2.0/0.3/0.1 (BP=0.916, ratio=0.920, hyp_len=89803, ref_len=97637)

distinc1: 0.00464
distinc2: 0.02343
infer done.
global step 21100   step-time 0.60s  loss 39.857 ppl 37.64  disc 0.031 gen -0.004 gan_ae -0.003
global step 21200   step-time 0.60s  loss 39.756 ppl 37.45  disc 0.033 gen -0.004 gan_ae -0.006
global step 21300   step-time 0.60s  loss 39.661 ppl 37.60  disc 0.033 gen -0.010 gan_ae -0.002
global step 21400   step-time 0.60s  loss 39.370 ppl 36.56  disc 0.033 gen -0.006 gan_ae -0.005
global step 21500   step-time 0.60s  loss 39.365 ppl 36.12  disc 0.033 gen -0.008 gan_ae -0.003
global step 21600   step-time 0.60s  loss 39.584 ppl 37.33  disc 0.033 gen -0.012 gan_ae -0.002
global step 21700   step-time 0.60s  loss 39.517 ppl 36.62  disc 0.034 gen -0.008 gan_ae -0.004
global step 21800   step-time 0.60s  loss 39.152 ppl 36.30  disc 0.033 gen -0.012 gan_ae -0.001
global step 21900   step-time 0.60s  loss 39.347 ppl 36.26  disc 0.031 gen -0.006 gan_ae -0.002
global step 22000   step-time 0.60s  loss 39.372 ppl 35.99  disc 0.031 gen -0.005 gan_ae -0.002
global step 22100   step-time 0.60s  loss 39.659 ppl 37.25  disc 0.032 gen -0.005 gan_ae -0.003
global step 22200   step-time 0.60s  loss 39.111 ppl 35.81  disc 0.033 gen -0.009 gan_ae -0.003
global step 22300   step-time 0.60s  loss 39.349 ppl 36.24  disc 0.033 gen -0.010 gan_ae -0.003
global step 22400   step-time 0.60s  loss 39.481 ppl 36.10  disc 0.031 gen -0.006 gan_ae -0.001
global step 22500   step-time 0.60s  loss 39.045 ppl 35.71  disc 0.033 gen -0.010 gan_ae -0.002
global step 22600   step-time 0.60s  loss 39.345 ppl 36.07  disc 0.032 gen -0.004 gan_ae -0.004
global step 22700   step-time 0.60s  loss 39.150 ppl 35.41  disc 0.032 gen -0.009 gan_ae -0.001
global step 22800   step-time 0.60s  loss 39.083 ppl 35.37  disc 0.033 gen -0.004 gan_ae -0.005
global step 22900   step-time 0.60s  loss 39.105 ppl 35.18  disc 0.034 gen -0.009 gan_ae -0.005
global step 23000   step-time 0.60s  loss 39.285 ppl 35.67  disc 0.030 gen 0.002 gan_ae -0.005
global step 23100   step-time 0.60s  loss 38.911 ppl 34.74  disc 0.032 gen -0.012 gan_ae 0.001
global step 23200   step-time 0.60s  loss 39.085 ppl 34.99  disc 0.032 gen -0.006 gan_ae -0.003
global step 23300   step-time 0.60s  loss 38.919 ppl 35.15  disc 0.029 gen -0.004 gan_ae -0.000
global step 23400   step-time 0.60s  loss 38.767 ppl 34.70  disc 0.035 gen -0.009 gan_ae -0.005
global step 23500   step-time 0.60s  loss 38.898 ppl 34.94  disc 0.031 gen -0.003 gan_ae -0.005
global step 23600   step-time 0.60s  loss 38.774 ppl 34.52  disc 0.031 gen -0.003 gan_ae -0.001
global step 23700   step-time 0.60s  loss 38.607 ppl 34.31  disc 0.035 gen -0.011 gan_ae -0.004
global step 23800   step-time 0.60s  loss 38.743 ppl 34.67  disc 0.031 gen -0.006 gan_ae -0.000
global step 23900   step-time 0.60s  loss 38.719 ppl 34.33  disc 0.032 gen -0.007 gan_ae -0.002
global step 24000   step-time 0.60s  loss 38.668 ppl 34.06  disc 0.031 gen -0.005 gan_ae -0.001
load eval model.
eval  ppl 34.02
answer:  one day , i was driving the van down to the store .
predict:  i was driving to the car to get a new car .
answer:  she bought some new shelves .
predict:  she was very excited to see them .
answer:  he was given a set of tickets .
predict:  he got a ticket .
answer:  his friends agree that 's a great idea .
predict:  he is very excited to see the fish .
answer:  after starting a fire in the kitchen , chance has a babysitter again .
predict:  he was so happy to see the new food .
answer:  alicia looked at her house .
predict:  susie was going to get a new one .
answer:  she searched everywhere but could n't find it .
predict:  she had to buy a new one .
answer:  when the cast was announced , she was left disappointed .
predict:  she was very nervous and excited to be a teacher .
BLEU = 1.36, 27.0/2.5/0.5/0.1 (BP=0.929, ratio=0.932, hyp_len=90952, ref_len=97637)

distinc1: 0.00601
distinc2: 0.03046
infer done.
global step 24100   step-time 0.60s  loss 39.025 ppl 35.14  disc 0.032 gen -0.011 gan_ae 0.000
global step 24200   step-time 0.60s  loss 38.675 ppl 34.40  disc 0.032 gen -0.005 gan_ae -0.004
global step 24300   step-time 0.60s  loss 38.302 ppl 33.78  disc 0.033 gen -0.008 gan_ae -0.002
global step 24400   step-time 0.60s  loss 38.425 ppl 33.47  disc 0.032 gen -0.009 gan_ae -0.001
global step 24500   step-time 0.60s  loss 38.728 ppl 33.84  disc 0.032 gen -0.003 gan_ae -0.005
global step 24600   step-time 0.60s  loss 38.254 ppl 33.45  disc 0.033 gen -0.005 gan_ae -0.004
global step 24700   step-time 0.60s  loss 38.385 ppl 32.96  disc 0.032 gen -0.005 gan_ae -0.004
global step 24800   step-time 0.60s  loss 38.795 ppl 34.28  disc 0.029 gen -0.003 gan_ae -0.000
global step 24900   step-time 0.60s  loss 38.870 ppl 34.19  disc 0.032 gen -0.010 gan_ae -0.002
global step 25000   step-time 0.60s  loss 38.417 ppl 33.37  disc 0.032 gen -0.004 gan_ae -0.004
global step 25100   step-time 0.60s  loss 38.246 ppl 33.41  disc 0.033 gen -0.004 gan_ae -0.006
global step 25200   step-time 0.60s  loss 38.687 ppl 34.09  disc 0.029 gen -0.009 gan_ae 0.004
global step 25300   step-time 0.60s  loss 38.547 ppl 33.76  disc 0.032 gen -0.005 gan_ae -0.004
global step 25400   step-time 0.60s  loss 38.288 ppl 32.77  disc 0.032 gen -0.006 gan_ae -0.003
global step 25500   step-time 0.60s  loss 38.231 ppl 33.27  disc 0.033 gen -0.007 gan_ae -0.004
global step 25600   step-time 0.60s  loss 38.484 ppl 32.96  disc 0.032 gen -0.007 gan_ae -0.002
global step 25700   step-time 0.60s  loss 37.909 ppl 32.40  disc 0.031 gen -0.005 gan_ae -0.002
global step 25800   step-time 0.60s  loss 38.312 ppl 32.60  disc 0.032 gen -0.005 gan_ae -0.003
global step 25900   step-time 0.60s  loss 38.485 ppl 33.15  disc 0.034 gen -0.008 gan_ae -0.004
global step 26000   step-time 0.60s  loss 38.631 ppl 33.63  disc 0.030 gen -0.006 gan_ae 0.001
global step 26100   step-time 0.60s  loss 38.356 ppl 32.88  disc 0.031 gen -0.006 gan_ae -0.001
global step 26200   step-time 0.60s  loss 37.840 ppl 32.09  disc 0.030 gen -0.004 gan_ae -0.000
global step 26300   step-time 0.60s  loss 37.994 ppl 31.95  disc 0.032 gen -0.001 gan_ae -0.006
global step 26400   step-time 0.60s  loss 38.148 ppl 32.32  disc 0.031 gen -0.003 gan_ae -0.003
global step 26500   step-time 0.60s  loss 38.380 ppl 32.64  disc 0.033 gen -0.005 gan_ae -0.005
global step 26600   step-time 0.60s  loss 38.148 ppl 32.38  disc 0.032 gen -0.003 gan_ae -0.005
global step 26700   step-time 0.60s  loss 37.913 ppl 31.72  disc 0.031 gen -0.007 gan_ae -0.000
global step 26800   step-time 0.60s  loss 38.357 ppl 32.70  disc 0.033 gen -0.007 gan_ae -0.004
global step 26900   step-time 0.60s  loss 38.288 ppl 32.36  disc 0.031 gen -0.007 gan_ae -0.001
global step 27000   step-time 0.60s  loss 38.180 ppl 32.49  disc 0.029 gen -0.001 gan_ae -0.001
load eval model.
eval  ppl 32.01
answer:  one day , i was driving the van down to the store .
predict:  i was driving to the store to get a new car .
answer:  she bought some new shelves .
predict:  she was excited to get her own one .
answer:  he was given a set of tickets .
predict:  he was very excited .
answer:  his friends agree that 's a great idea .
predict:  he is very excited to go to the beach .
answer:  after starting a fire in the kitchen , chance has a babysitter again .
predict:  he was so happy that he was so happy that he was n't happy .
answer:  alicia looked at her house .
predict:  susie was going to the store .
answer:  she searched everywhere but could n't find it .
predict:  she was excited to get it done .
answer:  when the cast was announced , she was left disappointed .
predict:  she was very nervous and did n't know what to do .
BLEU = 1.27, 26.5/2.5/0.5/0.1 (BP=0.916, ratio=0.919, hyp_len=89745, ref_len=97637)

distinc1: 0.00637
distinc2: 0.03141
infer done.
global step 27100   step-time 0.60s  loss 38.067 ppl 31.74  disc 0.033 gen -0.004 gan_ae -0.007
global step 27200   step-time 0.60s  loss 37.928 ppl 31.99  disc 0.032 gen -0.005 gan_ae -0.004
global step 27300   step-time 0.60s  loss 37.583 ppl 31.52  disc 0.032 gen -0.006 gan_ae -0.003
global step 27400   step-time 0.60s  loss 38.315 ppl 32.37  disc 0.032 gen -0.008 gan_ae -0.002
global step 27500   step-time 0.60s  loss 37.883 ppl 31.73  disc 0.031 gen -0.006 gan_ae -0.001
global step 27600   step-time 0.60s  loss 37.919 ppl 31.95  disc 0.031 gen -0.003 gan_ae -0.003
global step 27700   step-time 0.60s  loss 38.046 ppl 31.87  disc 0.033 gen -0.006 gan_ae -0.004
global step 27800   step-time 0.60s  loss 38.019 ppl 32.00  disc 0.032 gen -0.007 gan_ae -0.002
global step 27900   step-time 0.60s  loss 37.713 ppl 31.07  disc 0.031 gen -0.007 gan_ae -0.001
global step 28000   step-time 0.60s  loss 37.746 ppl 31.37  disc 0.030 gen -0.006 gan_ae -0.000
global step 28100   step-time 0.60s  loss 37.821 ppl 31.73  disc 0.032 gen -0.005 gan_ae -0.003
global step 28200   step-time 0.60s  loss 37.453 ppl 30.99  disc 0.032 gen -0.007 gan_ae -0.002
global step 28300   step-time 0.60s  loss 37.591 ppl 31.18  disc 0.032 gen -0.005 gan_ae -0.002
global step 28400   step-time 0.60s  loss 37.283 ppl 30.44  disc 0.031 gen -0.003 gan_ae -0.004
global step 28500   step-time 0.60s  loss 37.619 ppl 30.96  disc 0.031 gen -0.005 gan_ae -0.002
global step 28600   step-time 0.60s  loss 37.858 ppl 30.85  disc 0.032 gen -0.005 gan_ae -0.004
global step 28700   step-time 0.60s  loss 37.645 ppl 31.22  disc 0.030 gen -0.005 gan_ae -0.000
global step 28800   step-time 0.60s  loss 37.540 ppl 30.98  disc 0.031 gen -0.004 gan_ae -0.003
global step 28900   step-time 0.60s  loss 37.100 ppl 29.81  disc 0.032 gen -0.007 gan_ae -0.001
global step 29000   step-time 0.60s  loss 37.486 ppl 30.76  disc 0.031 gen -0.005 gan_ae -0.002
global step 29100   step-time 0.60s  loss 37.687 ppl 30.48  disc 0.031 gen -0.006 gan_ae -0.000
global step 29200   step-time 0.60s  loss 37.805 ppl 31.59  disc 0.033 gen -0.006 gan_ae -0.005
global step 29300   step-time 0.60s  loss 37.267 ppl 29.96  disc 0.031 gen -0.004 gan_ae -0.003
global step 29400   step-time 0.60s  loss 37.200 ppl 29.79  disc 0.033 gen -0.005 gan_ae -0.004
global step 29500   step-time 0.60s  loss 37.344 ppl 30.35  disc 0.031 gen -0.006 gan_ae -0.000
global step 29600   step-time 0.60s  loss 37.220 ppl 29.89  disc 0.032 gen -0.007 gan_ae -0.001
global step 29700   step-time 0.60s  loss 37.285 ppl 30.33  disc 0.031 gen -0.003 gan_ae -0.002
global step 29800   step-time 0.60s  loss 37.379 ppl 30.24  disc 0.032 gen -0.005 gan_ae -0.002
global step 29900   step-time 0.60s  loss 37.569 ppl 30.02  disc 0.032 gen -0.004 gan_ae -0.005
global step 30000   step-time 0.60s  loss 37.361 ppl 30.35  disc 0.033 gen -0.004 gan_ae -0.006
load eval model.
eval  ppl 30.07
answer:  one day , i was driving the van down to the store .
predict:  i was driving to the store and bought a car .
answer:  she bought some new shelves .
predict:  she had a lot of money .
answer:  he was given a set of tickets .
predict:  he was very excited .
answer:  his friends agree that 's a great idea .
predict:  they go to the beach and go to the beach .
answer:  after starting a fire in the kitchen , chance has a babysitter again .
predict:  he was so happy to have a great time .
answer:  alicia looked at her house .
predict:  suzy was trying to get her house done .
answer:  she searched everywhere but could n't find it .
predict:  she was so excited to get it .
answer:  when the cast was announced , she was left disappointed .
predict:  she was very excited to be in the first time .
BLEU = 1.44, 27.6/2.7/0.5/0.2 (BP=0.910, ratio=0.914, hyp_len=89258, ref_len=97637)

distinc1: 0.00752
distinc2: 0.03661
infer done.
global step 30100   step-time 0.60s  loss 37.420 ppl 29.89  disc 0.030 gen -0.009 gan_ae 0.003
global step 30200   step-time 0.60s  loss 37.232 ppl 29.75  disc 0.034 gen -0.004 gan_ae -0.008
global step 30300   step-time 0.60s  loss 36.946 ppl 29.29  disc 0.032 gen -0.008 gan_ae -0.002
global step 30400   step-time 0.60s  loss 37.205 ppl 30.10  disc 0.032 gen -0.005 gan_ae -0.003
global step 30500   step-time 0.60s  loss 37.190 ppl 29.79  disc 0.031 gen -0.007 gan_ae 0.001
global step 30600   step-time 0.61s  loss 37.357 ppl 30.22  disc 0.031 gen -0.005 gan_ae -0.003
global step 30700   step-time 0.60s  loss 36.998 ppl 29.62  disc 0.030 gen -0.006 gan_ae 0.001
global step 30800   step-time 0.61s  loss 37.450 ppl 29.96  disc 0.032 gen -0.002 gan_ae -0.005
global step 30900   step-time 0.61s  loss 37.120 ppl 29.58  disc 0.033 gen -0.006 gan_ae -0.004
global step 31000   step-time 0.61s  loss 37.027 ppl 29.26  disc 0.030 gen -0.008 gan_ae 0.002
global step 31100   step-time 0.61s  loss 36.846 ppl 28.99  disc 0.032 gen -0.003 gan_ae -0.006
global step 31200   step-time 0.60s  loss 37.344 ppl 29.97  disc 0.031 gen -0.004 gan_ae -0.001
global step 31300   step-time 0.60s  loss 37.099 ppl 29.45  disc 0.033 gen -0.007 gan_ae -0.004
global step 31400   step-time 0.61s  loss 37.065 ppl 29.13  disc 0.031 gen -0.002 gan_ae -0.005
global step 31500   step-time 0.60s  loss 37.153 ppl 29.62  disc 0.031 gen -0.003 gan_ae -0.003
global step 31600   step-time 0.61s  loss 37.005 ppl 29.34  disc 0.032 gen -0.005 gan_ae -0.003
global step 31700   step-time 0.61s  loss 37.281 ppl 29.76  disc 0.031 gen -0.006 gan_ae -0.000
global step 31800   step-time 0.61s  loss 36.816 ppl 29.08  disc 0.030 gen 0.000 gan_ae -0.004
global step 31900   step-time 0.60s  loss 37.075 ppl 29.49  disc 0.033 gen -0.009 gan_ae -0.002
global step 32000   step-time 0.60s  loss 36.872 ppl 29.32  disc 0.030 gen -0.005 gan_ae 0.000
global step 32100   step-time 0.60s  loss 36.642 ppl 29.34  disc 0.031 gen -0.006 gan_ae -0.001
global step 32200   step-time 0.60s  loss 36.920 ppl 28.92  disc 0.031 gen -0.002 gan_ae -0.004
global step 32300   step-time 0.60s  loss 36.901 ppl 29.25  disc 0.032 gen -0.007 gan_ae -0.001
global step 32400   step-time 0.60s  loss 36.947 ppl 29.42  disc 0.032 gen -0.004 gan_ae -0.003
global step 32500   step-time 0.60s  loss 36.809 ppl 28.76  disc 0.030 gen -0.006 gan_ae 0.001
global step 32600   step-time 0.60s  loss 36.493 ppl 28.60  disc 0.032 gen -0.004 gan_ae -0.004
global step 32700   step-time 0.61s  loss 37.005 ppl 28.90  disc 0.030 gen -0.004 gan_ae 0.000
global step 32800   step-time 0.61s  loss 36.613 ppl 28.45  disc 0.032 gen -0.003 gan_ae -0.005
global step 32900   step-time 0.61s  loss 36.528 ppl 28.22  disc 0.029 gen -0.005 gan_ae 0.001
global step 33000   step-time 0.61s  loss 36.349 ppl 27.76  disc 0.033 gen -0.006 gan_ae -0.004
load eval model.
eval  ppl 28.66
answer:  one day , i was driving the van down to the store .
predict:  i was driving in the car .
answer:  she bought some new shelves .
predict:  she was going to the store .
answer:  he was given a set of tickets .
predict:  he was able to try to find a _UNK .
answer:  his friends agree that 's a great idea .
predict:  he takes his friends to the lake .
answer:  after starting a fire in the kitchen , chance has a babysitter again .
predict:  he was so happy to have a great time .
answer:  alicia looked at her house .
predict:  susie was at the store .
answer:  she searched everywhere but could n't find it .
predict:  she was going to the store .
answer:  when the cast was announced , she was left disappointed .
predict:  she was very excited to be a great student .
BLEU = 1.44, 27.7/2.8/0.6/0.2 (BP=0.892, ratio=0.897, hyp_len=87605, ref_len=97637)

distinc1: 0.00913
distinc2: 0.04607
infer done.
global step 33100   step-time 0.60s  loss 36.558 ppl 28.39  disc 0.031 gen -0.003 gan_ae -0.004
global step 33200   step-time 0.60s  loss 36.665 ppl 28.18  disc 0.031 gen -0.005 gan_ae -0.002
global step 33300   step-time 0.61s  loss 36.581 ppl 27.88  disc 0.032 gen -0.006 gan_ae -0.002
global step 33400   step-time 0.60s  loss 36.305 ppl 27.85  disc 0.032 gen -0.003 gan_ae -0.004
global step 33500   step-time 0.60s  loss 36.334 ppl 27.71  disc 0.032 gen -0.004 gan_ae -0.004
global step 33600   step-time 0.60s  loss 36.490 ppl 27.88  disc 0.030 gen -0.004 gan_ae -0.001
global step 33700   step-time 0.60s  loss 36.569 ppl 28.19  disc 0.031 gen -0.007 gan_ae -0.001
global step 33800   step-time 0.60s  loss 36.737 ppl 28.34  disc 0.029 gen -0.004 gan_ae 0.001
global step 33900   step-time 0.61s  loss 36.230 ppl 27.79  disc 0.032 gen -0.006 gan_ae -0.001
global step 34000   step-time 0.60s  loss 36.461 ppl 28.14  disc 0.031 gen -0.003 gan_ae -0.003
global step 34100   step-time 0.60s  loss 36.405 ppl 27.67  disc 0.031 gen -0.004 gan_ae -0.002
global step 34200   step-time 0.60s  loss 36.526 ppl 28.28  disc 0.032 gen -0.001 gan_ae -0.005
global step 34300   step-time 0.60s  loss 36.598 ppl 27.96  disc 0.033 gen -0.005 gan_ae -0.004
global step 34400   step-time 0.61s  loss 36.694 ppl 28.49  disc 0.031 gen -0.005 gan_ae -0.000
global step 34500   step-time 0.60s  loss 36.483 ppl 27.83  disc 0.031 gen -0.005 gan_ae -0.002
global step 34600   step-time 0.60s  loss 36.398 ppl 27.43  disc 0.032 gen -0.006 gan_ae -0.003
global step 34700   step-time 0.60s  loss 36.335 ppl 27.89  disc 0.030 gen -0.001 gan_ae -0.003
global step 34800   step-time 0.61s  loss 36.401 ppl 27.85  disc 0.030 gen -0.005 gan_ae 0.001
global step 34900   step-time 0.61s  loss 36.312 ppl 27.47  disc 0.031 gen -0.003 gan_ae -0.004
global step 35000   step-time 0.60s  loss 36.339 ppl 27.27  disc 0.031 gen -0.004 gan_ae -0.001
global step 35100   step-time 0.61s  loss 36.578 ppl 27.70  disc 0.030 gen -0.003 gan_ae -0.001
global step 35200   step-time 0.61s  loss 36.274 ppl 27.95  disc 0.035 gen -0.006 gan_ae -0.007
global step 35300   step-time 0.60s  loss 36.470 ppl 27.03  disc 0.032 gen -0.010 gan_ae -0.001
global step 35400   step-time 0.61s  loss 36.176 ppl 27.28  disc 0.030 gen -0.003 gan_ae -0.003
global step 35500   step-time 0.61s  loss 36.324 ppl 27.52  disc 0.031 gen -0.004 gan_ae -0.003
global step 35600   step-time 0.61s  loss 36.242 ppl 27.45  disc 0.031 gen -0.006 gan_ae -0.001
global step 35700   step-time 0.60s  loss 36.163 ppl 26.80  disc 0.031 gen -0.005 gan_ae -0.003
global step 35800   step-time 0.60s  loss 36.032 ppl 26.67  disc 0.030 gen -0.006 gan_ae 0.001
global step 35900   step-time 0.60s  loss 36.107 ppl 27.01  disc 0.031 gen -0.003 gan_ae -0.004
global step 36000   step-time 0.60s  loss 35.980 ppl 26.62  disc 0.030 gen -0.006 gan_ae 0.001
load eval model.
eval  ppl 27.34
answer:  one day , i was driving the van down to the store .
predict:  i was driving home one day one day one day .
answer:  she bought some new shelves .
predict:  she was making a book with her friends .
answer:  he was given a set of tickets .
predict:  he was very excited .
answer:  his friends agree that 's a great idea .
predict:  billy is excited to go fishing .
