Namespace(batch_size=64, data_dir='data/', dropout_rate=0.15, emb_dim=300, epoch_num=100, from_vocab='data/vocab_20000', from_vocab_size=20000, gpu_device='1', latent_dim=64, learning_rate=1, learning_rate_decay_factor=0.5, max_gradient_norm=3.0, max_train_data_size=0, model_dir='model/', num_heads=8, num_layers=6, num_units=512, out_dir='output/', output_dir='output/tfm/', test_data='test', to_vocab='data/vocab_20000', to_vocab_size=20000, train_data='training', train_dir='model/t-cvae/', valid_data='dev')
 init embedding finished
19833
(20000, 300)
Vocab load over.
2020-12-28 11:35:05.204612: I tensorflow/core/platform/cpu_feature_guard.cc:141] Your CPU supports instructions that this TensorFlow binary was not compiled to use: SSE4.1 SSE4.2 AVX AVX2 AVX512F FMA
2020-12-28 11:35:05.390369: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1432] Found device 0 with properties: 
name: GeForce RTX 2080 Ti major: 7 minor: 5 memoryClockRate(GHz): 1.545
pciBusID: 0000:1a:00.0
totalMemory: 10.76GiB freeMemory: 10.60GiB
2020-12-28 11:35:05.390407: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1511] Adding visible gpu devices: 0
2020-12-28 11:35:05.596801: I tensorflow/core/common_runtime/gpu/gpu_device.cc:982] Device interconnect StreamExecutor with strength 1 edge matrix:
2020-12-28 11:35:05.596822: I tensorflow/core/common_runtime/gpu/gpu_device.cc:988]      0 
2020-12-28 11:35:05.596826: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1001] 0:   N 
2020-12-28 11:35:05.596900: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1115] Created TensorFlow device (/job:localhost/replica:0/task:0/device:GPU:0 with 10232 MB memory) -> physical GPU (device: 0, name: GeForce RTX 2080 Ti, pci bus id: 0000:1a:00.0, compute capability: 7.5)
2020-12-28 11:35:05.598530: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1511] Adding visible gpu devices: 0
2020-12-28 11:35:05.598572: I tensorflow/core/common_runtime/gpu/gpu_device.cc:982] Device interconnect StreamExecutor with strength 1 edge matrix:
2020-12-28 11:35:05.598580: I tensorflow/core/common_runtime/gpu/gpu_device.cc:988]      0 
2020-12-28 11:35:05.598586: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1001] 0:   N 
2020-12-28 11:35:05.598665: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1115] Created TensorFlow device (/job:localhost/replica:0/task:0/device:GPU:0 with 10232 MB memory) -> physical GPU (device: 0, name: GeForce RTX 2080 Ti, pci bus id: 0000:1a:00.0, compute capability: 7.5)
2020-12-28 11:35:05.599378: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1511] Adding visible gpu devices: 0
2020-12-28 11:35:05.599419: I tensorflow/core/common_runtime/gpu/gpu_device.cc:982] Device interconnect StreamExecutor with strength 1 edge matrix:
2020-12-28 11:35:05.599427: I tensorflow/core/common_runtime/gpu/gpu_device.cc:988]      0 
2020-12-28 11:35:05.599434: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1001] 0:   N 
2020-12-28 11:35:05.599517: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1115] Created TensorFlow device (/job:localhost/replica:0/task:0/device:GPU:0 with 10232 MB memory) -> physical GPU (device: 0, name: GeForce RTX 2080 Ti, pci bus id: 0000:1a:00.0, compute capability: 7.5)
Model create over.
  reading data line 0
78529
21
  reading data line 0
9816
21
  reading data line 0
9817
20
global step 100   step-time 0.69s  loss 77.826 ppl 1153.66  disc 0.234 gen -0.167 gan_ae -0.132
global step 18000   step-time 0.61s  loss 39.615 ppl 37.23  disc 0.031 gen -0.005 gan_ae -0.002
load eval model.
eval  ppl 36.80
answer:  one day , i was driving the van down to the store .
predict:  i was in the car with a car .
answer:  she bought some new shelves .
predict:  she was very excited .
answer:  he was given a set of tickets .
predict:  he was very excited .
answer:  his friends agree that 's a great idea .
predict:  he is very excited to go to the beach .
answer:  after starting a fire in the kitchen , chance has a babysitter again .
predict:  he was so happy to have to eat .
answer:  alicia looked at her house .
predict:  anna was walking to the store .
answer:  she searched everywhere but could n't find it .
predict:  she decided to buy a new job .
answer:  when the cast was announced , she was left disappointed .
predict:  she was very excited to be a great time .
BLEU = 1.19, 26.0/2.3/0.4/0.1 (BP=0.959, ratio=0.959, hyp_len=93674, ref_len=97637)

distinc1: 0.00385
distinc2: 0.01978
infer done.
global step 18100   step-time 0.61s  loss 39.520 ppl 37.06  disc 0.031 gen -0.004 gan_ae -0.003
global step 18200   step-time 0.61s  loss 39.471 ppl 37.32  disc 0.030 gen -0.003 gan_ae -0.003
global step 18300   step-time 0.61s  loss 39.538 ppl 36.97  disc 0.032 gen -0.002 gan_ae -0.006
global step 18400   step-time 0.61s  loss 39.706 ppl 37.54  disc 0.031 gen -0.008 gan_ae 0.001
global step 18500   step-time 0.61s  loss 39.345 ppl 36.80  disc 0.031 gen -0.001 gan_ae -0.006
global step 18600   step-time 0.61s  loss 39.544 ppl 36.43  disc 0.031 gen -0.006 gan_ae -0.002
global step 18700   step-time 0.61s  loss 39.535 ppl 36.55  disc 0.031 gen -0.006 gan_ae -0.002
global step 18800   step-time 0.61s  loss 39.441 ppl 36.26  disc 0.031 gen -0.007 gan_ae -0.001
global step 18900   step-time 0.61s  loss 39.329 ppl 36.49  disc 0.031 gen -0.007 gan_ae -0.000
global step 19000   step-time 0.61s  loss 39.233 ppl 36.17  disc 0.030 gen -0.002 gan_ae -0.003
global step 19100   step-time 0.61s  loss 39.556 ppl 36.63  disc 0.034 gen -0.010 gan_ae -0.004
global step 19200   step-time 0.61s  loss 39.660 ppl 36.43  disc 0.031 gen -0.000 gan_ae -0.006
global step 19300   step-time 0.61s  loss 39.417 ppl 35.88  disc 0.031 gen -0.003 gan_ae -0.002
global step 19400   step-time 0.61s  loss 39.173 ppl 35.42  disc 0.032 gen -0.006 gan_ae -0.003
global step 19500   step-time 0.61s  loss 39.270 ppl 35.87  disc 0.031 gen -0.006 gan_ae -0.001
global step 19600   step-time 0.61s  loss 39.109 ppl 35.55  disc 0.032 gen -0.005 gan_ae -0.003
global step 19700   step-time 0.61s  loss 39.085 ppl 35.70  disc 0.032 gen -0.005 gan_ae -0.004
global step 19800   step-time 0.61s  loss 38.814 ppl 35.02  disc 0.030 gen 0.000 gan_ae -0.005
global step 19900   step-time 0.61s  loss 39.117 ppl 35.63  disc 0.033 gen -0.005 gan_ae -0.005
global step 20000   step-time 0.61s  loss 38.859 ppl 34.91  disc 0.031 gen -0.005 gan_ae -0.001
global step 20100   step-time 0.61s  loss 38.809 ppl 35.29  disc 0.033 gen -0.007 gan_ae -0.004
global step 20200   step-time 0.61s  loss 38.561 ppl 34.05  disc 0.031 gen -0.005 gan_ae -0.002
global step 20300   step-time 0.61s  loss 39.028 ppl 35.17  disc 0.032 gen -0.002 gan_ae -0.005
global step 20400   step-time 0.61s  loss 38.896 ppl 35.26  disc 0.031 gen -0.003 gan_ae -0.002
global step 20500   step-time 0.61s  loss 38.822 ppl 34.47  disc 0.033 gen -0.007 gan_ae -0.005
global step 20600   step-time 0.61s  loss 38.902 ppl 34.92  disc 0.031 gen -0.002 gan_ae -0.004
global step 20700   step-time 0.61s  loss 38.884 ppl 34.51  disc 0.032 gen -0.011 gan_ae -0.000
global step 20800   step-time 0.61s  loss 38.651 ppl 33.91  disc 0.030 gen -0.004 gan_ae -0.002
global step 20900   step-time 0.61s  loss 38.550 ppl 33.58  disc 0.033 gen -0.005 gan_ae -0.006
global step 21000   step-time 0.61s  loss 38.705 ppl 34.33  disc 0.030 gen -0.008 gan_ae 0.001
load eval model.
eval  ppl 33.72
answer:  one day , i was driving the van down to the store .
predict:  i was driving to the car to the dealership .
answer:  she bought some new shelves .
predict:  she was trying to find a new book .
answer:  he was given a set of tickets .
predict:  he was n't sure what to do .
answer:  his friends agree that 's a great idea .
predict:  he gets a great trip to the beach .
answer:  after starting a fire in the kitchen , chance has a babysitter again .
predict:  the next time he was done he had to eat it .
answer:  alicia looked at her house .
predict:  anna was walking to work .
answer:  she searched everywhere but could n't find it .
predict:  she was n't sure what to do .
answer:  when the cast was announced , she was left disappointed .
predict:  she was so nervous to get a new job .
BLEU = 1.27, 27.2/2.5/0.4/0.1 (BP=0.888, ratio=0.894, hyp_len=87252, ref_len=97637)

distinc1: 0.00643
distinc2: 0.03142
infer done.
global step 21100   step-time 0.61s  loss 38.587 ppl 34.04  disc 0.033 gen -0.006 gan_ae -0.005
global step 21200   step-time 0.61s  loss 38.409 ppl 33.87  disc 0.031 gen -0.004 gan_ae -0.003
global step 21300   step-time 0.61s  loss 38.680 ppl 33.84  disc 0.031 gen -0.006 gan_ae -0.002
global step 21400   step-time 0.61s  loss 38.480 ppl 33.97  disc 0.031 gen -0.006 gan_ae -0.001
global step 21500   step-time 0.61s  loss 38.641 ppl 34.27  disc 0.034 gen -0.008 gan_ae -0.006
global step 21600   step-time 0.61s  loss 38.378 ppl 33.46  disc 0.031 gen -0.003 gan_ae -0.004
global step 21700   step-time 0.61s  loss 38.340 ppl 33.05  disc 0.032 gen -0.009 gan_ae 0.000
global step 21800   step-time 0.61s  loss 38.416 ppl 33.27  disc 0.034 gen -0.008 gan_ae -0.003
global step 21900   step-time 0.61s  loss 38.666 ppl 33.97  disc 0.032 gen -0.013 gan_ae 0.002
global step 22000   step-time 0.61s  loss 38.299 ppl 33.48  disc 0.031 gen -0.005 gan_ae -0.001
global step 22100   step-time 0.61s  loss 38.521 ppl 33.00  disc 0.031 gen -0.008 gan_ae 0.000
global step 22200   step-time 0.61s  loss 38.237 ppl 33.49  disc 0.032 gen -0.007 gan_ae -0.003
global step 22300   step-time 0.61s  loss 38.858 ppl 33.83  disc 0.031 gen -0.004 gan_ae -0.004
global step 22400   step-time 0.61s  loss 38.211 ppl 33.21  disc 0.032 gen -0.007 gan_ae -0.001
global step 22500   step-time 0.61s  loss 38.311 ppl 32.79  disc 0.031 gen -0.006 gan_ae -0.000
global step 22600   step-time 0.61s  loss 37.861 ppl 32.31  disc 0.030 gen -0.006 gan_ae -0.001
global step 22700   step-time 0.61s  loss 37.599 ppl 31.99  disc 0.030 gen -0.002 gan_ae -0.003
global step 22800   step-time 0.61s  loss 38.130 ppl 32.83  disc 0.032 gen -0.009 gan_ae -0.001
global step 22900   step-time 0.61s  loss 38.033 ppl 32.05  disc 0.030 gen -0.004 gan_ae -0.001
global step 23000   step-time 0.61s  loss 38.211 ppl 32.80  disc 0.030 gen -0.002 gan_ae -0.002
global step 23100   step-time 0.61s  loss 37.974 ppl 32.58  disc 0.032 gen -0.007 gan_ae -0.001
global step 23200   step-time 0.61s  loss 37.927 ppl 31.90  disc 0.031 gen -0.000 gan_ae -0.006
global step 23300   step-time 0.61s  loss 37.742 ppl 31.83  disc 0.035 gen -0.005 gan_ae -0.007
global step 23400   step-time 0.61s  loss 37.982 ppl 32.41  disc 0.033 gen -0.007 gan_ae -0.003
global step 23500   step-time 0.61s  loss 37.961 ppl 32.01  disc 0.031 gen 0.001 gan_ae -0.007
global step 23600   step-time 0.61s  loss 37.770 ppl 31.61  disc 0.032 gen -0.008 gan_ae -0.002
global step 23700   step-time 0.61s  loss 37.956 ppl 31.57  disc 0.032 gen -0.007 gan_ae -0.001
global step 23800   step-time 0.61s  loss 37.830 ppl 31.64  disc 0.031 gen -0.006 gan_ae -0.001
global step 23900   step-time 0.61s  loss 38.148 ppl 32.35  disc 0.033 gen -0.003 gan_ae -0.006
global step 24000   step-time 0.61s  loss 37.937 ppl 31.77  disc 0.031 gen -0.009 gan_ae 0.001
load eval model.
eval  ppl 31.35
answer:  one day , i was driving the van down to the store .
predict:  i was driving to the store to buy a new car .
answer:  she bought some new shelves .
predict:  she was going to get her own dress .
answer:  he was given a set of tickets .
predict:  he was nervous about the game .
answer:  his friends agree that 's a great idea .
predict:  billy is very excited to go home .
answer:  after starting a fire in the kitchen , chance has a babysitter again .
predict:  he was so happy that he had to go to the store to get it .
answer:  alicia looked at her house .
predict:  anna was at the store .
answer:  she searched everywhere but could n't find it .
predict:  she was excited to have a new one .
answer:  when the cast was announced , she was left disappointed .
predict:  she was very nervous about her first game .
BLEU = 1.26, 28.6/2.8/0.5/0.1 (BP=0.831, ratio=0.844, hyp_len=82389, ref_len=97637)

distinc1: 0.00715
distinc2: 0.03685
infer done.
global step 24100   step-time 0.61s  loss 37.545 ppl 31.01  disc 0.033 gen -0.007 gan_ae -0.003
global step 24200   step-time 0.61s  loss 37.606 ppl 30.86  disc 0.029 gen -0.002 gan_ae 0.000
global step 24300   step-time 0.61s  loss 37.652 ppl 31.08  disc 0.033 gen -0.008 gan_ae -0.003
global step 24400   step-time 0.61s  loss 37.663 ppl 31.06  disc 0.033 gen -0.006 gan_ae -0.004
global step 24500   step-time 0.61s  loss 37.864 ppl 31.31  disc 0.033 gen -0.009 gan_ae -0.001
global step 24600   step-time 0.61s  loss 37.782 ppl 31.18  disc 0.028 gen 0.001 gan_ae -0.002
global step 24700   step-time 0.61s  loss 37.788 ppl 31.49  disc 0.031 gen -0.008 gan_ae 0.000
global step 24800   step-time 0.61s  loss 37.581 ppl 30.98  disc 0.033 gen -0.003 gan_ae -0.007
global step 24900   step-time 0.61s  loss 37.637 ppl 31.42  disc 0.032 gen -0.007 gan_ae -0.004
global step 25000   step-time 0.61s  loss 37.549 ppl 30.64  disc 0.029 gen 0.002 gan_ae -0.005
global step 25100   step-time 0.61s  loss 37.222 ppl 30.54  disc 0.033 gen -0.008 gan_ae -0.004
global step 25200   step-time 0.61s  loss 37.442 ppl 30.77  disc 0.031 gen -0.005 gan_ae -0.002
global step 25300   step-time 0.61s  loss 37.251 ppl 30.07  disc 0.031 gen -0.008 gan_ae -0.000
global step 25400   step-time 0.61s  loss 40.010 ppl 38.58  disc 0.032 gen -0.006 gan_ae -0.002
global step 25500   step-time 0.61s  loss 38.602 ppl 34.51  disc 0.032 gen -0.007 gan_ae -0.000
global step 25600   step-time 0.61s  loss 37.652 ppl 31.19  disc 0.031 gen -0.002 gan_ae -0.004
global step 25700   step-time 0.61s  loss 37.050 ppl 30.01  disc 0.030 gen -0.006 gan_ae 0.001
global step 25800   step-time 0.61s  loss 37.152 ppl 30.17  disc 0.032 gen -0.007 gan_ae -0.001
global step 25900   step-time 0.61s  loss 37.515 ppl 30.33  disc 0.032 gen -0.001 gan_ae -0.008
global step 26000   step-time 0.61s  loss 37.360 ppl 30.21  disc 0.031 gen -0.007 gan_ae -0.001
global step 26100   step-time 0.60s  loss 37.212 ppl 29.62  disc 0.030 gen -0.002 gan_ae -0.003
global step 26200   step-time 0.61s  loss 37.063 ppl 29.70  disc 0.034 gen -0.006 gan_ae -0.006
global step 26300   step-time 0.61s  loss 37.162 ppl 29.85  disc 0.031 gen -0.006 gan_ae -0.001
global step 26400   step-time 0.61s  loss 37.067 ppl 29.88  disc 0.031 gen -0.003 gan_ae -0.003
global step 26500   step-time 0.61s  loss 37.319 ppl 29.66  disc 0.031 gen -0.005 gan_ae -0.002
global step 26600   step-time 0.61s  loss 37.722 ppl 30.38  disc 0.033 gen -0.009 gan_ae -0.002
global step 26700   step-time 0.61s  loss 37.267 ppl 29.77  disc 0.029 gen -0.007 gan_ae 0.003
global step 26800   step-time 0.61s  loss 37.002 ppl 29.90  disc 0.032 gen -0.005 gan_ae -0.004
global step 26900   step-time 0.61s  loss 36.870 ppl 29.19  disc 0.031 gen -0.002 gan_ae -0.005
global step 27000   step-time 0.61s  loss 37.098 ppl 29.53  disc 0.032 gen -0.008 gan_ae -0.001
load eval model.
eval  ppl 29.53
answer:  one day , i was driving the van down to the store .
predict:  i was driving to the store .
answer:  she bought some new shelves .
predict:  she was going to find a new book .
answer:  he was given a set of tickets .
predict:  he went to the concert and bought a new one .
answer:  his friends agree that 's a great idea .
predict:  he is very excited to go to the beach .
answer:  after starting a fire in the kitchen , chance has a babysitter again .
predict:  he was happy to have a good time .
answer:  alicia looked at her house .
predict:  ana was feeling sick .
answer:  she searched everywhere but could n't find it .
predict:  she was excited to buy a new one .
answer:  when the cast was announced , she was left disappointed .
predict:  she was excited to go .
BLEU = 1.54, 28.5/3.0/0.6/0.2 (BP=0.884, ratio=0.890, hyp_len=86931, ref_len=97637)

distinc1: 0.00906
distinc2: 0.04813
infer done.
global step 27100   step-time 0.61s  loss 37.240 ppl 29.50  disc 0.031 gen -0.004 gan_ae -0.003
global step 27200   step-time 0.61s  loss 37.229 ppl 29.71  disc 0.032 gen -0.006 gan_ae -0.002
global step 27300   step-time 0.61s  loss 37.056 ppl 29.27  disc 0.030 gen -0.004 gan_ae -0.001
global step 27400   step-time 0.61s  loss 37.347 ppl 29.88  disc 0.031 gen -0.004 gan_ae -0.003
global step 27500   step-time 0.61s  loss 37.435 ppl 29.64  disc 0.032 gen -0.005 gan_ae -0.003
global step 27600   step-time 0.61s  loss 37.159 ppl 29.33  disc 0.029 gen -0.002 gan_ae -0.002
global step 27700   step-time 0.61s  loss 36.683 ppl 28.55  disc 0.032 gen -0.009 gan_ae -0.001
global step 27800   step-time 0.61s  loss 36.861 ppl 29.02  disc 0.032 gen -0.006 gan_ae -0.003
global step 27900   step-time 0.61s  loss 36.695 ppl 28.75  disc 0.031 gen -0.004 gan_ae -0.003
global step 28000   step-time 0.61s  loss 37.043 ppl 29.25  disc 0.031 gen -0.005 gan_ae -0.001
global step 28100   step-time 0.61s  loss 36.948 ppl 29.15  disc 0.031 gen -0.003 gan_ae -0.004
global step 28200   step-time 0.61s  loss 36.804 ppl 28.83  disc 0.030 gen -0.004 gan_ae -0.001
global step 28300   step-time 0.61s  loss 36.743 ppl 28.66  disc 0.031 gen -0.003 gan_ae -0.003
global step 28400   step-time 0.61s  loss 37.065 ppl 28.94  disc 0.032 gen -0.006 gan_ae -0.003
global step 28500   step-time 0.61s  loss 36.901 ppl 28.58  disc 0.030 gen -0.006 gan_ae 0.001
global step 28600   step-time 0.61s  loss 36.496 ppl 28.27  disc 0.031 gen -0.002 gan_ae -0.003
global step 28700   step-time 0.61s  loss 37.030 ppl 28.97  disc 0.032 gen -0.009 gan_ae -0.002
global step 28800   step-time 0.61s  loss 37.074 ppl 29.01  disc 0.030 gen -0.002 gan_ae -0.002
global step 28900   step-time 0.61s  loss 36.808 ppl 28.74  disc 0.031 gen -0.005 gan_ae -0.001
global step 29000   step-time 0.61s  loss 36.734 ppl 28.54  disc 0.031 gen -0.004 gan_ae -0.002
global step 29100   step-time 0.61s  loss 36.711 ppl 28.70  disc 0.032 gen -0.007 gan_ae -0.002
global step 29200   step-time 0.61s  loss 36.476 ppl 28.13  disc 0.031 gen -0.006 gan_ae -0.001
global step 29300   step-time 0.61s  loss 36.679 ppl 28.53  disc 0.030 gen -0.006 gan_ae 0.002
global step 29400   step-time 0.61s  loss 36.514 ppl 28.42  disc 0.030 gen -0.003 gan_ae -0.002
global step 29500   step-time 0.61s  loss 36.880 ppl 28.41  disc 0.031 gen -0.002 gan_ae -0.005
global step 29600   step-time 0.61s  loss 36.309 ppl 27.67  disc 0.031 gen -0.003 gan_ae -0.003
global step 29700   step-time 0.61s  loss 36.601 ppl 28.47  disc 0.030 gen -0.004 gan_ae -0.000
global step 29800   step-time 0.61s  loss 36.652 ppl 28.49  disc 0.031 gen -0.002 gan_ae -0.004
global step 29900   step-time 0.61s  loss 36.417 ppl 27.75  disc 0.031 gen -0.006 gan_ae -0.001
global step 30000   step-time 0.61s  loss 36.200 ppl 27.84  disc 0.030 gen -0.004 gan_ae -0.001
load eval model.
eval  ppl 28.22
answer:  one day , i was driving the van down to the store .
predict:  i was driving to the dealership .
answer:  she bought some new shelves .
predict:  she was n't sure what to do .
answer:  he was given a set of tickets .
predict:  he was n't sure what to do .
answer:  his friends agree that 's a great idea .
predict:  he decides to go to the beach .
answer:  after starting a fire in the kitchen , chance has a babysitter again .
predict:  he was very happy to see his mom .
answer:  alicia looked at her house .
predict:  emma was cleaning her house .
answer:  she searched everywhere but could n't find it .
predict:  she was n't sure what to do .
answer:  when the cast was announced , she was left disappointed .
predict:  she was very nervous , but she was very nervous .
BLEU = 1.63, 27.4/2.9/0.6/0.2 (BP=0.923, ratio=0.926, hyp_len=90375, ref_len=97637)

distinc1: 0.01069
distinc2: 0.05944
infer done.
global step 30100   step-time 0.61s  loss 36.424 ppl 27.49  disc 0.031 gen -0.003 gan_ae -0.002
global step 30200   step-time 0.61s  loss 36.725 ppl 28.04  disc 0.030 gen -0.003 gan_ae -0.002
global step 30300   step-time 0.61s  loss 36.395 ppl 27.55  disc 0.031 gen -0.003 gan_ae -0.003
global step 30400   step-time 0.61s  loss 36.725 ppl 27.97  disc 0.030 gen -0.005 gan_ae -0.000
global step 30500   step-time 0.61s  loss 36.313 ppl 27.64  disc 0.030 gen -0.004 gan_ae -0.000
global step 30600   step-time 0.61s  loss 36.128 ppl 27.18  disc 0.032 gen -0.001 gan_ae -0.006
global step 30700   step-time 0.61s  loss 36.274 ppl 27.51  disc 0.028 gen -0.001 gan_ae 0.002
global step 30800   step-time 0.61s  loss 36.274 ppl 27.20  disc 0.030 gen -0.003 gan_ae -0.002
global step 30900   step-time 0.61s  loss 36.382 ppl 27.34  disc 0.032 gen -0.006 gan_ae -0.003
global step 31000   step-time 0.61s  loss 36.264 ppl 27.96  disc 0.031 gen 0.003 gan_ae -0.009
global step 31100   step-time 0.61s  loss 36.242 ppl 27.52  disc 0.029 gen -0.002 gan_ae -0.002
global step 31200   step-time 0.61s  loss 36.115 ppl 27.24  disc 0.031 gen -0.006 gan_ae -0.001
global step 31300   step-time 0.61s  loss 36.479 ppl 27.61  disc 0.032 gen -0.004 gan_ae -0.005
global step 31400   step-time 0.61s  loss 35.855 ppl 26.91  disc 0.032 gen -0.001 gan_ae -0.006
global step 31500   step-time 0.61s  loss 36.184 ppl 27.00  disc 0.031 gen -0.005 gan_ae -0.002
global step 31600   step-time 0.61s  loss 36.258 ppl 26.83  disc 0.031 gen -0.007 gan_ae 0.001
global step 31700   step-time 0.61s  loss 35.966 ppl 26.53  disc 0.030 gen -0.004 gan_ae 0.001
global step 31800   step-time 0.61s  loss 36.380 ppl 27.40  disc 0.032 gen -0.003 gan_ae -0.004
global step 31900   step-time 0.61s  loss 36.025 ppl 26.79  disc 0.030 gen -0.006 gan_ae 0.001
global step 32000   step-time 0.61s  loss 35.909 ppl 26.70  disc 0.031 gen -0.003 gan_ae -0.003
global step 32100   step-time 0.61s  loss 35.975 ppl 26.78  disc 0.030 gen -0.005 gan_ae 0.001
global step 32200   step-time 0.61s  loss 35.954 ppl 26.88  disc 0.031 gen -0.005 gan_ae -0.001
global step 32300   step-time 0.61s  loss 36.177 ppl 26.89  disc 0.030 gen -0.002 gan_ae -0.002
global step 32400   step-time 0.61s  loss 36.130 ppl 27.04  disc 0.032 gen -0.003 gan_ae -0.004
global step 32500   step-time 0.61s  loss 36.020 ppl 26.40  disc 0.031 gen -0.005 gan_ae -0.001
global step 32600   step-time 0.61s  loss 36.434 ppl 27.45  disc 0.030 gen -0.002 gan_ae -0.002
global step 32700   step-time 0.61s  loss 36.002 ppl 26.84  disc 0.032 gen -0.004 gan_ae -0.004
global step 32800   step-time 0.61s  loss 36.028 ppl 26.83  disc 0.030 gen -0.006 gan_ae 0.002
global step 32900   step-time 0.61s  loss 35.779 ppl 26.45  disc 0.031 gen -0.005 gan_ae -0.003
global step 33000   step-time 0.61s  loss 36.148 ppl 26.44  disc 0.028 gen 0.003 gan_ae -0.004
load eval model.
eval  ppl 26.90
answer:  one day , i was driving the van down to the store .
predict:  i was driving home from work one day .
answer:  she bought some new shelves .
predict:  she was trying to paint them .
answer:  he was given a set of tickets .
predict:  he was able to get a new one .
answer:  his friends agree that 's a great idea .
predict:  billy is very excited to go fishing .
answer:  after starting a fire in the kitchen , chance has a babysitter again .
predict:  he was so happy he had to eat the food .
answer:  alicia looked at her house .
predict:  alicia was cleaning her house .
answer:  she searched everywhere but could n't find it .
predict:  she went to the store and bought a new computer .
answer:  when the cast was announced , she was left disappointed .
predict:  she was nervous about her first day of school .
BLEU = 1.96, 28.7/3.4/0.9/0.3 (BP=0.880, ratio=0.886, hyp_len=86537, ref_len=97637)

distinc1: 0.01098
distinc2: 0.05752
infer done.
global step 33100   step-time 0.61s  loss 35.913 ppl 26.13  disc 0.031 gen -0.001 gan_ae -0.005
global step 33200   step-time 0.61s  loss 35.628 ppl 25.95  disc 0.032 gen -0.005 gan_ae -0.003
global step 33300   step-time 0.61s  loss 35.733 ppl 26.03  disc 0.032 gen -0.005 gan_ae -0.003
global step 33400   step-time 0.61s  loss 35.652 ppl 25.94  disc 0.030 gen -0.003 gan_ae -0.002
global step 33500   step-time 0.61s  loss 36.191 ppl 26.57  disc 0.030 gen -0.007 gan_ae 0.002
global step 33600   step-time 0.61s  loss 35.671 ppl 25.82  disc 0.031 gen -0.004 gan_ae -0.002
global step 33700   step-time 0.61s  loss 35.457 ppl 25.84  disc 0.029 gen -0.003 gan_ae -0.000
global step 33800   step-time 0.61s  loss 35.536 ppl 25.67  disc 0.032 gen -0.003 gan_ae -0.005
global step 33900   step-time 0.61s  loss 35.668 ppl 25.79  disc 0.030 gen -0.004 gan_ae -0.001
global step 34000   step-time 0.61s  loss 35.685 ppl 26.06  disc 0.032 gen -0.007 gan_ae -0.003
global step 34100   step-time 0.61s  loss 35.694 ppl 26.15  disc 0.028 gen 0.004 gan_ae -0.005
global step 34200   step-time 0.61s  loss 35.844 ppl 26.23  disc 0.031 gen -0.006 gan_ae 0.000
global step 34300   step-time 0.61s  loss 35.395 ppl 25.46  disc 0.031 gen -0.005 gan_ae -0.001
global step 34400   step-time 0.61s  loss 35.676 ppl 26.01  disc 0.031 gen -0.002 gan_ae -0.004
global step 34500   step-time 0.61s  loss 35.641 ppl 25.77  disc 0.030 gen -0.005 gan_ae 0.001
global step 34600   step-time 0.61s  loss 35.720 ppl 25.86  disc 0.030 gen -0.004 gan_ae -0.000
global step 34700   step-time 0.61s  loss 35.425 ppl 25.73  disc 0.031 gen -0.005 gan_ae -0.001
global step 34800   step-time 0.61s  loss 35.611 ppl 25.53  disc 0.030 gen -0.002 gan_ae -0.002
global step 34900   step-time 0.61s  loss 35.286 ppl 25.13  disc 0.031 gen -0.004 gan_ae -0.003
global step 35000   step-time 0.61s  loss 35.580 ppl 25.49  disc 0.030 gen -0.003 gan_ae -0.002
global step 35100   step-time 0.61s  loss 35.454 ppl 24.82  disc 0.030 gen -0.003 gan_ae -0.001
global step 35200   step-time 0.61s  loss 35.620 ppl 25.78  disc 0.030 gen -0.003 gan_ae -0.002
global step 35300   step-time 0.61s  loss 35.284 ppl 25.18  disc 0.032 gen -0.003 gan_ae -0.004
global step 35400   step-time 0.61s  loss 35.086 ppl 24.97  disc 0.031 gen -0.005 gan_ae -0.001
global step 35500   step-time 0.61s  loss 35.344 ppl 25.07  disc 0.031 gen -0.004 gan_ae -0.002
global step 35600   step-time 0.61s  loss 35.402 ppl 25.16  disc 0.030 gen -0.002 gan_ae -0.003
global step 35700   step-time 0.61s  loss 35.164 ppl 24.80  disc 0.031 gen -0.002 gan_ae -0.004
global step 35800   step-time 0.61s  loss 35.781 ppl 25.73  disc 0.031 gen -0.004 gan_ae -0.003
global step 35900   step-time 0.61s  loss 35.235 ppl 25.18  disc 0.031 gen -0.004 gan_ae -0.002
global step 36000   step-time 0.61s  loss 35.304 ppl 24.93  disc 0.030 gen -0.002 gan_ae -0.003
load eval model.
eval  ppl 25.62
answer:  one day , i was driving the van down to the store .
predict:  i was driving to work one day .
answer:  she bought some new shelves .
predict:  she was excited to get her books done .
answer:  he was given a set of tickets .
predict:  he was nervous about the show .
answer:  his friends agree that 's a great idea .
predict:  billy is very happy to have a boat .
answer:  after starting a fire in the kitchen , chance has a babysitter again .
